Freq.	V(n002)
5.16416369272025e+01	(-1.89247898683712e+00dB,1.32577027439841e+02°)
5.17606831950521e+01	(-1.86117688688426e+00dB,1.32495774567228e+02°)
5.18800038928915e+01	(-1.82989860679549e+00dB,1.32414461703504e+02°)
5.19995996533469e+01	(-1.79864416910919e+00dB,1.32333089101185e+02°)
5.21194711105034e+01	(-1.76741359616998e+00dB,1.32251657013272e+02°)
5.22396188999073e+01	(-1.73620691012819e+00dB,1.32170165693242e+02°)
5.23600436585703e+01	(-1.70502413293934e+00dB,1.32088615395039e+02°)
5.24807460249725e+01	(-1.67386528636350e+00dB,1.32007006373069e+02°)
5.26017266390659e+01	(-1.64273039196493e+00dB,1.31925338882189e+02°)
5.27229861422775e+01	(-1.61161947111139e+00dB,1.31843613177700e+02°)
5.28445251775133e+01	(-1.58053254497378e+00dB,1.31761829515340e+02°)
5.29663443891610e+01	(-1.54946963452552e+00dB,1.31679988151275e+02°)
5.30884444230940e+01	(-1.51843076054217e+00dB,1.31598089342091e+02°)
5.32108259266746e+01	(-1.48741594360082e+00dB,1.31516133344784e+02°)
5.33334895487573e+01	(-1.45642520407977e+00dB,1.31434120416755e+02°)
5.34564359396923e+01	(-1.42545856215795e+00dB,1.31352050815802e+02°)
5.35796657513293e+01	(-1.39451603781449e+00dB,1.31269924800107e+02°)
5.37031796370204e+01	(-1.36359765082835e+00dB,1.31187742628234e+02°)
5.38269782516240e+01	(-1.33270342077772e+00dB,1.31105504559114e+02°)
5.39510622515079e+01	(-1.30183336703983e+00dB,1.31023210852043e+02°)
5.40754322945532e+01	(-1.27098750879032e+00dB,1.30940861766672e+02°)
5.42000890401575e+01	(-1.24016586500294e+00dB,1.30858457562993e+02°)
5.43250331492384e+01	(-1.20936845444912e+00dB,1.30775998501340e+02°)
5.44502652842372e+01	(-1.17859529569761e+00dB,1.30693484842372e+02°)
5.45757861091221e+01	(-1.14784640711408e+00dB,1.30610916847071e+02°)
5.47015962893922e+01	(-1.11712180686076e+00dB,1.30528294776729e+02°)
5.48276964920804e+01	(-1.08642151289606e+00dB,1.30445618892942e+02°)
5.49540873857574e+01	(-1.05574554297424e+00dB,1.30362889457601e+02°)
5.50807696405353e+01	(-1.02509391464512e+00dB,1.30280106732881e+02°)
5.52077439280707e+01	(-9.94466645253638e-01dB,1.30197270981238e+02°)
5.53350109215686e+01	(-9.63863751939600e-01dB,1.30114382465395e+02°)
5.54625712957860e+01	(-9.33285251637411e-01dB,1.30031441448334e+02°)
5.55904257270353e+01	(-9.02731161075692e-01dB,1.29948448193292e+02°)
5.57185748931879e+01	(-8.72201496777006e-01dB,1.29865402963747e+02°)
5.58470194736780e+01	(-8.41696275057648e-01dB,1.29782306023410e+02°)
5.59757601495059e+01	(-8.11215512027271e-01dB,1.29699157636221e+02°)
5.61047976032419e+01	(-7.80759223588742e-01dB,1.29615958066334e+02°)
5.62341325190297e+01	(-7.50327425437769e-01dB,1.29532707578113e+02°)
5.63637655825903e+01	(-7.19920133062784e-01dB,1.29449406436120e+02°)
5.64936974812251e+01	(-6.89537361744592e-01dB,1.29366054905109e+02°)
5.66239289038201e+01	(-6.59179126556264e-01dB,1.29282653250014e+02°)
5.67544605408495e+01	(-6.28845442362857e-01dB,1.29199201735943e+02°)
5.68852930843789e+01	(-5.98536323821222e-01dB,1.29115700628169e+02°)
5.70164272280695e+01	(-5.68251785379850e-01dB,1.29032150192119e+02°)
5.71478636671814e+01	(-5.37991841278684e-01dB,1.28948550693368e+02°)
5.72796030985776e+01	(-5.07756505548915e-01dB,1.28864902397625e+02°)
5.74116462207274e+01	(-4.77545792012863e-01dB,1.28781205570733e+02°)
5.75439937337104e+01	(-4.47359714283814e-01dB,1.28697460478650e+02°)
5.76766463392197e+01	(-4.17198285765897e-01dB,1.28613667387448e+02°)
5.78096047405665e+01	(-3.87061519653952e-01dB,1.28529826563299e+02°)
5.79428696426827e+01	(-3.56949428933377e-01dB,1.28445938272468e+02°)
5.80764417521258e+01	(-3.26862026380115e-01dB,1.28362002781307e+02°)
5.82103217770817e+01	(-2.96799324560463e-01dB,1.28278020356240e+02°)
5.83445104273691e+01	(-2.66761335831014e-01dB,1.28193991263757e+02°)
5.84790084144426e+01	(-2.36748072338643e-01dB,1.28109915770407e+02°)
5.86138164513974e+01	(-2.06759546020355e-01dB,1.28025794142787e+02°)
5.87489352529722e+01	(-1.76795768603307e-01dB,1.27941626647532e+02°)
5.88843655355534e+01	(-1.46856751604716e-01dB,1.27857413551308e+02°)
5.90201080171789e+01	(-1.16942506331851e-01dB,1.27773155120802e+02°)
5.91561634175419e+01	(-8.70530438820004e-02dB,1.27688851622712e+02°)
5.92925324579945e+01	(-5.71883751424945e-02dB,1.27604503323742e+02°)
5.94292158615517e+01	(-2.73485107906485e-02dB,1.27520110490587e+02°)
5.95662143528955e+01	(2.46653870616953e-03dB,1.27435673389930e+02°)
5.97035286583781e+01	(3.22567630905491e-02dB,1.27351192288428e+02°)
5.98411595060264e+01	(6.20221523149634e-02dB,1.27266667452705e+02°)
5.99791076255454e+01	(9.17626965418220e-02dB,1.27182099149345e+02°)
6.01173737483222e+01	(1.21478386143304e-01dB,1.27097487644879e+02°)
6.02559586074302e+01	(1.51169211701348e-01dB,1.27012833205779e+02°)
6.03948629376324e+01	(1.80835164007571e-01dB,1.26928136098449e+02°)
6.05340874753857e+01	(2.10476234063182e-01dB,1.26843396589211e+02°)
6.06736329588449e+01	(2.40092413078885e-01dB,1.26758614944305e+02°)
6.08135001278661e+01	(2.69683692474784e-01dB,1.26673791429871e+02°)
6.09536897240112e+01	(2.99250063880200e-01dB,1.26588926311945e+02°)
6.10942024905515e+01	(3.28791519133661e-01dB,1.26504019856451e+02°)
6.12350391724716e+01	(3.58308050282642e-01dB,1.26419072329186e+02°)
6.13762005164737e+01	(3.87799649583477e-01dB,1.26334083995817e+02°)
6.15176872709811e+01	(4.17266309501186e-01dB,1.26249055121870e+02°)
6.16595001861425e+01	(4.46708022709321e-01dB,1.26163985972719e+02°)
6.18016400138358e+01	(4.76124782089740e-01dB,1.26078876813582e+02°)
6.19441075076723e+01	(5.05516580732437e-01dB,1.25993727909504e+02°)
6.20869034230005e+01	(5.34883411935354e-01dB,1.25908539525358e+02°)
6.22300285169101e+01	(5.64225269204155e-01dB,1.25823311925827e+02°)
6.23734835482361e+01	(5.93542146251959e-01dB,1.25738045375401e+02°)
6.25172692775627e+01	(6.22834036999190e-01dB,1.25652740138364e+02°)
6.26613864672277e+01	(6.52100935573251e-01dB,1.25567396478789e+02°)
6.28058358813259e+01	(6.81342836308292e-01dB,1.25482014660526e+02°)
6.29506182857138e+01	(7.10559733744962e-01dB,1.25396594947194e+02°)
6.30957344480134e+01	(7.39751622630101e-01dB,1.25311137602173e+02°)
6.32411851376160e+01	(7.68918497916462e-01dB,1.25225642888592e+02°)
6.33869711256867e+01	(7.98060354762436e-01dB,1.25140111069325e+02°)
6.35330931851684e+01	(8.27177188531674e-01dB,1.25054542406979e+02°)
6.36795520907856e+01	(8.56268994792844e-01dB,1.24968937163885e+02°)
6.38263486190489e+01	(8.85335769319243e-01dB,1.24883295602090e+02°)
6.39734835482588e+01	(9.14377508088483e-01dB,1.24797617983348e+02°)
6.41209576585101e+01	(9.43394207282125e-01dB,1.24711904569111e+02°)
6.42687717316959e+01	(9.72385863285332e-01dB,1.24626155620520e+02°)
6.44169265515117e+01	(1.00135247268647e+00dB,1.24540371398398e+02°)
6.45654229034595e+01	(1.03029403227672e+00dB,1.24454552163239e+02°)
6.47142615748522e+01	(1.05921053904975e+00dB,1.24368698175200e+02°)
6.48634433548177e+01	(1.08810199020121e+00dB,1.24282809694093e+02°)
6.50129690343029e+01	(1.11696838312838e+00dB,1.24196886979374e+02°)
6.51628394060781e+01	(1.14580971542973e+00dB,1.24110930290137e+02°)
6.53130552647411e+01	(1.17462598490449e+00dB,1.24024939885106e+02°)
6.54636174067213e+01	(1.20341718955221e+00dB,1.23938916022622e+02°)
6.56145266302843e+01	(1.23218332757223e+00dB,1.23852858960638e+02°)
6.57657837355358e+01	(1.26092439736333e+00dB,1.23766768956710e+02°)
6.59173895244259e+01	(1.28964039752318e+00dB,1.23680646267988e+02°)
6.60693448007533e+01	(1.31833132684784e+00dB,1.23594491151206e+02°)
6.62216503701699e+01	(1.34699718433131e+00dB,1.23508303862676e+02°)
6.63743070401845e+01	(1.37563796916502e+00dB,1.23422084658278e+02°)
6.65273156201678e+01	(1.40425368073722e+00dB,1.23335833793453e+02°)
6.66806769213558e+01	(1.43284431863262e+00dB,1.23249551523191e+02°)
6.68343917568551e+01	(1.46140988263166e+00dB,1.23163238102026e+02°)
6.69884609416462e+01	(1.48995037271014e+00dB,1.23076893784028e+02°)
6.71428852925888e+01	(1.51846578903852e+00dB,1.22990518822791e+02°)
6.72976656284253e+01	(1.54695613198144e+00dB,1.22904113471429e+02°)
6.74528027697857e+01	(1.57542140209708e+00dB,1.22817677982563e+02°)
6.76082975391917e+01	(1.60386160013664e+00dB,1.22731212608319e+02°)
6.77641507610610e+01	(1.63227672704371e+00dB,1.22644717600313e+02°)
6.79203632617119e+01	(1.66066678395361e+00dB,1.22558193209646e+02°)
6.80769358693676e+01	(1.68903177219287e+00dB,1.22471639686897e+02°)
6.82338694141604e+01	(1.71737169327853e+00dB,1.22385057282113e+02°)
6.83911647281363e+01	(1.74568654891753e+00dB,1.22298446244802e+02°)
6.85488226452595e+01	(1.77397634100609e+00dB,1.22211806823922e+02°)
6.87068440014166e+01	(1.80224107162896e+00dB,1.22125139267878e+02°)
6.88652296344210e+01	(1.83048074305889e+00dB,1.22038443824510e+02°)
6.90239803840175e+01	(1.85869535775587e+00dB,1.21951720741087e+02°)
6.91830970918869e+01	(1.88688491836644e+00dB,1.21864970264296e+02°)
6.93425806016502e+01	(1.91504942772302e+00dB,1.21778192640239e+02°)
6.95024317588729e+01	(1.94318888884323e+00dB,1.21691388114422e+02°)
6.96626514110701e+01	(1.97130330492916e+00dB,1.21604556931746e+02°)
6.98232404077104e+01	(1.99939267936657e+00dB,1.21517699336503e+02°)
6.99841996002205e+01	(2.02745701572434e+00dB,1.21430815572365e+02°)
7.01455298419903e+01	(2.05549631775354e+00dB,1.21343905882377e+02°)
7.03072319883765e+01	(2.08351058938679e+00dB,1.21256970508951e+02°)
7.04693068967078e+01	(2.11149983473750e+00dB,1.21170009693855e+02°)
7.06317554262893e+01	(2.13946405809904e+00dB,1.21083023678210e+02°)
7.07945784384069e+01	(2.16740326394405e+00dB,1.20996012702477e+02°)
7.09577767963320e+01	(2.19531745692354e+00dB,1.20908977006455e+02°)
7.11213513653260e+01	(2.22320664186627e+00dB,1.20821916829269e+02°)
7.12853030126450e+01	(2.25107082377774e+00dB,1.20734832409366e+02°)
7.14496326075444e+01	(2.27891000783957e+00dB,1.20647723984504e+02°)
7.16143410212832e+01	(2.30672419940853e+00dB,1.20560591791748e+02°)
7.17794291271292e+01	(2.33451340401584e+00dB,1.20473436067460e+02°)
7.19448978003629e+01	(2.36227762736621e+00dB,1.20386257047296e+02°)
7.21107479182829e+01	(2.39001687533710e+00dB,1.20299054966192e+02°)
7.22769803602100e+01	(2.41773115397782e+00dB,1.20211830058364e+02°)
7.24435960074919e+01	(2.44542046950865e+00dB,1.20124582557294e+02°)
7.26105957435084e+01	(2.47308482832003e+00dB,1.20037312695730e+02°)
7.27779804536753e+01	(2.50072423697162e+00dB,1.19950020705673e+02°)
7.29457510254497e+01	(2.52833870219145e+00dB,1.19862706818373e+02°)
7.31139083483346e+01	(2.55592823087501e+00dB,1.19775371264322e+02°)
7.32824533138832e+01	(2.58349283008434e+00dB,1.19688014273245e+02°)
7.34513868157043e+01	(2.61103250704720e+00dB,1.19600636074096e+02°)
7.36207097494664e+01	(2.63854726915601e+00dB,1.19513236895050e+02°)
7.37904230129028e+01	(2.66603712396705e+00dB,1.19425816963494e+02°)
7.39605275058165e+01	(2.69350207919944e+00dB,1.19338376506024e+02°)
7.41310241300845e+01	(2.72094214273428e+00dB,1.19250915748438e+02°)
7.43019137896628e+01	(2.74835732261363e+00dB,1.19163434915724e+02°)
7.44731973905916e+01	(2.77574762703959e+00dB,1.19075934232062e+02°)
7.46448758409993e+01	(2.80311306437333e+00dB,1.18988413920811e+02°)
7.48169500511081e+01	(2.83045364313412e+00dB,1.18900874204503e+02°)
7.49894209332382e+01	(2.85776937199836e+00dB,1.18813315304841e+02°)
7.51622894018131e+01	(2.88506025979856e+00dB,1.18725737442687e+02°)
7.53355563733643e+01	(2.91232631552240e+00dB,1.18638140838061e+02°)
7.55092227665359e+01	(2.93956754831168e+00dB,1.18550525710131e+02°)
7.56832895020899e+01	(2.96678396746135e+00dB,1.18462892277208e+02°)
7.58577575029109e+01	(2.99397558241847e+00dB,1.18375240756739e+02°)
7.60326276940107e+01	(3.02114240278121e+00dB,1.18287571365303e+02°)
7.62079010025337e+01	(3.04828443829781e+00dB,1.18199884318604e+02°)
7.63835783577615e+01	(3.07540169886554e+00dB,1.18112179831464e+02°)
7.65596606911181e+01	(3.10249419452969e+00dB,1.18024458117817e+02°)
7.67361489361743e+01	(3.12956193548247e+00dB,1.17936719390705e+02°)
7.69130440286533e+01	(3.15660493206204e+00dB,1.17848963862272e+02°)
7.70903469064354e+01	(3.18362319475132e+00dB,1.17761191743755e+02°)
7.72680585095626e+01	(3.21061673417706e+00dB,1.17673403245482e+02°)
7.74461797802442e+01	(3.23758556110867e+00dB,1.17585598576866e+02°)
7.76247116628615e+01	(3.26452968645719e+00dB,1.17497777946395e+02°)
7.78036551039727e+01	(3.29144912127419e+00dB,1.17409941561635e+02°)
7.79830110523181e+01	(3.31834387675068e+00dB,1.17322089629214e+02°)
7.81627804588252e+01	(3.34521396421601e+00dB,1.17234222354825e+02°)
7.83429642766134e+01	(3.37205939513677e+00dB,1.17146339943217e+02°)
7.85235634609994e+01	(3.39888018111565e+00dB,1.17058442598191e+02°)
7.87045789695020e+01	(3.42567633389040e+00dB,1.16970530522592e+02°)
7.88860117618476e+01	(3.45244786533261e+00dB,1.16882603918308e+02°)
7.90678627999746e+01	(3.47919478744667e+00dB,1.16794662986261e+02°)
7.92501330480393e+01	(3.50591711236860e+00dB,1.16706707926404e+02°)
7.94328234724202e+01	(3.53261485236489e+00dB,1.16618738937717e+02°)
7.96159350417239e+01	(3.55928801983141e+00dB,1.16530756218199e+02°)
7.97994687267897e+01	(3.58593662729222e+00dB,1.16442759964865e+02°)
7.99834255006948e+01	(3.61256068739842e+00dB,1.16354750373742e+02°)
8.01678063387599e+01	(3.63916021292702e+00dB,1.16266727639861e+02°)
8.03526122185537e+01	(3.66573521677975e+00dB,1.16178691957258e+02°)
8.05378441198986e+01	(3.69228571198191e+00dB,1.16090643518962e+02°)
8.07235030248757e+01	(3.71881171168115e+00dB,1.16002582516996e+02°)
8.09095899178301e+01	(3.74531322914637e+00dB,1.15914509142371e+02°)
8.10961057853759e+01	(3.77179027776647e+00dB,1.15826423585081e+02°)
8.12830516164017e+01	(3.79824287104920e+00dB,1.15738326034097e+02°)
8.14704284020758e+01	(3.82467102261992e+00dB,1.15650216677367e+02°)
8.16582371358510e+01	(3.85107474622048e+00dB,1.15562095701809e+02°)
8.18464788134707e+01	(3.87745405570796e+00dB,1.15473963293304e+02°)
8.20351544329735e+01	(3.90380896505347e+00dB,1.15385819636698e+02°)
8.22242649946988e+01	(3.93013948834097e+00dB,1.15297664915793e+02°)
8.24138115012919e+01	(3.95644563976600e+00dB,1.15209499313347e+02°)
8.26037949577095e+01	(3.98272743363455e+00dB,1.15121323011063e+02°)
8.27942163712250e+01	(4.00898488436174e+00dB,1.15033136189595e+02°)
8.29850767514339e+01	(4.03521800647066e+00dB,1.14944939028537e+02°)
8.31763771102587e+01	(4.06142681459114e+00dB,1.14856731706419e+02°)
8.33681184619550e+01	(4.08761132345846e+00dB,1.14768514400708e+02°)
8.35603018231163e+01	(4.11377154791217e+00dB,1.14680287287802e+02°)
8.37529282126798e+01	(4.13990750289483e+00dB,1.14592050543025e+02°)
8.39459986519312e+01	(4.16601920345074e+00dB,1.14503804340625e+02°)
8.41395141645110e+01	(4.19210666472476e+00dB,1.14415548853770e+02°)
8.43334757764190e+01	(4.21816990196100e+00dB,1.14327284254546e+02°)
8.45278845160204e+01	(4.24420893050155e+00dB,1.14239010713952e+02°)
8.47227414140510e+01	(4.27022376578529e+00dB,1.14150728401896e+02°)
8.49180475036227e+01	(4.29621442334659e+00dB,1.14062437487196e+02°)
8.51138038202290e+01	(4.32218091881403e+00dB,1.13974138137570e+02°)
8.53100114017502e+01	(4.34812326790916e+00dB,1.13885830519640e+02°)
8.55066712884596e+01	(4.37404148644525e+00dB,1.13797514798926e+02°)
8.57037845230282e+01	(4.39993559032596e+00dB,1.13709191139840e+02°)
8.59013521505308e+01	(4.42580559554410e+00dB,1.13620859705688e+02°)
8.60993752184513e+01	(4.45165151818037e+00dB,1.13532520658667e+02°)
8.62978547766882e+01	(4.47747337440205e+00dB,1.13444174159856e+02°)
8.64967918775605e+01	(4.50327118046170e+00dB,1.13355820369223e+02°)
8.66961875758128e+01	(4.52904495269595e+00dB,1.13267459445614e+02°)
8.68960429286213e+01	(4.55479470752413e+00dB,1.13179091546753e+02°)
8.70963589955992e+01	(4.58052046144704e+00dB,1.13090716829243e+02°)
8.72971368388022e+01	(4.60622223104563e+00dB,1.13002335448560e+02°)
8.74983775227347e+01	(4.63190003297968e+00dB,1.12913947559049e+02°)
8.77000821143545e+01	(4.65755388398660e+00dB,1.12825553313928e+02°)
8.79022516830794e+01	(4.68318380088000e+00dB,1.12737152865278e+02°)
8.81048873007924e+01	(4.70878980054853e+00dB,1.12648746364048e+02°)
8.83079900418472e+01	(4.73437189995444e+00dB,1.12560333960048e+02°)
8.85115609830745e+01	(4.75993011613240e+00dB,1.12471915801949e+02°)
8.87156012037870e+01	(4.78546446618813e+00dB,1.12383492037281e+02°)
8.89201117857857e+01	(4.81097496729711e+00dB,1.12295062812431e+02°)
8.91250938133654e+01	(4.83646163670327e+00dB,1.12206628272640e+02°)
8.93305483733204e+01	(4.86192449171768e+00dB,1.12118188562004e+02°)
8.95364765549502e+01	(4.88736354971726e+00dB,1.12029743823468e+02°)
8.97428794500656e+01	(4.91277882814345e+00dB,1.11941294198830e+02°)
8.99497581529943e+01	(4.93817034450090e+00dB,1.11852839828734e+02°)
9.01571137605864e+01	(4.96353811635617e+00dB,1.11764380852673e+02°)
9.03649473722208e+01	(4.98888216133642e+00dB,1.11675917408982e+02°)
9.05732600898107e+01	(5.01420249712806e+00dB,1.11587449634844e+02°)
9.07820530178092e+01	(5.03949914147548e+00dB,1.11498977666283e+02°)
9.09913272632158e+01	(5.06477211217973e+00dB,1.11410501638165e+02°)
9.12010839355816e+01	(5.09002142709714e+00dB,1.11322021684195e+02°)
9.14113241470156e+01	(5.11524710413813e+00dB,1.11233537936920e+02°)
9.16220490121905e+01	(5.14044916126576e+00dB,1.11145050527722e+02°)
9.18332596483486e+01	(5.16562761649449e+00dB,1.11056559586824e+02°)
9.20449571753076e+01	(5.19078248788884e+00dB,1.10968065243282e+02°)
9.22571427154668e+01	(5.21591379356208e+00dB,1.10879567624989e+02°)
9.24698173938127e+01	(5.24102155167493e+00dB,1.10791066858675e+02°)
9.26829823379253e+01	(5.26610578043419e+00dB,1.10702563069900e+02°)
9.28966386779840e+01	(5.29116649809145e+00dB,1.10614056383060e+02°)
9.31107875467734e+01	(5.31620372294182e+00dB,1.10525546921383e+02°)
9.33254300796894e+01	(5.34121747332254e+00dB,1.10437034806931e+02°)
9.35405674147455e+01	(5.36620776761168e+00dB,1.10348520160595e+02°)
9.37562006925783e+01	(5.39117462422687e+00dB,1.10260003102101e+02°)
9.39723310564540e+01	(5.41611806162392e+00dB,1.10171483750003e+02°)
9.41889596522743e+01	(5.44103809829558e+00dB,1.10082962221688e+02°)
9.44060876285825e+01	(5.46593475277011e+00dB,1.09994438633373e+02°)
9.46237161365694e+01	(5.49080804361011e+00dB,1.09905913100106e+02°)
9.48418463300798e+01	(5.51565798941109e+00dB,1.09817385735766e+02°)
9.50604793656182e+01	(5.54048460880020e+00dB,1.09728856653061e+02°)
9.52796164023552e+01	(5.56528792043495e+00dB,1.09640325963532e+02°)
9.54992586021336e+01	(5.59006794300184e+00dB,1.09551793777550e+02°)
9.57194071294744e+01	(5.61482469521506e+00dB,1.09463260204315e+02°)
9.59400631515833e+01	(5.63955819581525e+00dB,1.09374725351861e+02°)
9.61612278383564e+01	(5.66426846356811e+00dB,1.09286189327052e+02°)
9.63829023623870e+01	(5.68895551726311e+00dB,1.09197652235585e+02°)
9.66050878989712e+01	(5.71361937571224e+00dB,1.09109114181988e+02°)
9.68277856261148e+01	(5.73826005774864e+00dB,1.09020575269625e+02°)
9.70509967245388e+01	(5.76287758222532e+00dB,1.08932035600690e+02°)
9.72747223776863e+01	(5.78747196801389e+00dB,1.08843495276213e+02°)
9.74989637717285e+01	(5.81204323400322e+00dB,1.08754954396058e+02°)
9.77237220955708e+01	(5.83659139909814e+00dB,1.08666413058926e+02°)
9.79489985408596e+01	(5.86111648221819e+00dB,1.08577871362353e+02°)
9.81747943019881e+01	(5.88561850229630e+00dB,1.08489329402714e+02°)
9.84011105761030e+01	(5.91009747827747e+00dB,1.08400787275220e+02°)
9.86279485631106e+01	(5.93455342911751e+00dB,1.08312245073923e+02°)
9.88553094656835e+01	(5.95898637378179e+00dB,1.08223702891716e+02°)
9.90831944892663e+01	(5.98339633124386e+00dB,1.08135160820331e+02°)
9.93116048420829e+01	(6.00778332048425e+00dB,1.08046618950346e+02°)
9.95405417351422e+01	(6.03214736048914e+00dB,1.07958077371181e+02°)
9.97700063822448e+01	(6.05648847024912e+00dB,1.07869536171100e+02°)
9.99999999999894e+01	(6.08080666875789e+00dB,1.07780995437217e+02°)
1.00230523807779e+02	(6.10510197501096e+00dB,1.07692455255492e+02°)
1.00461579027829e+02	(6.12937440800442e+00dB,1.07603915710736e+02°)
1.00693166885170e+02	(6.15362398673368e+00dB,1.07515376886608e+02°)
1.00925288607658e+02	(6.17785073019214e+00dB,1.07426838865624e+02°)
1.01157945425979e+02	(6.20205465737000e+00dB,1.07338301729153e+02°)
1.01391138573657e+02	(6.22623578725294e+00dB,1.07249765557418e+02°)
1.01624869287059e+02	(6.25039413882090e+00dB,1.07161230429503e+02°)
1.01859138805401e+02	(6.27452973104681e+00dB,1.07072696423351e+02°)
1.02093948370757e+02	(6.29864258289531e+00dB,1.06984163615766e+02°)
1.02329299228065e+02	(6.32273271332157e+00dB,1.06895632082417e+02°)
1.02565192625130e+02	(6.34680014126997e+00dB,1.06807101897839e+02°)
1.02801629812636e+02	(6.37084488567290e+00dB,1.06718573135432e+02°)
1.03038612044151e+02	(6.39486696544949e+00dB,1.06630045867470e+02°)
1.03276140576129e+02	(6.41886639950444e+00dB,1.06541520165097e+02°)
1.03514216667923e+02	(6.44284320672664e+00dB,1.06452996098332e+02°)
1.03752841581790e+02	(6.46679740598814e+00dB,1.06364473736071e+02°)
1.03992016582895e+02	(6.49072901614277e+00dB,1.06275953146089e+02°)
1.04231742939319e+02	(6.51463805602493e+00dB,1.06187434395043e+02°)
1.04472021922069e+02	(6.53852454444848e+00dB,1.06098917548475e+02°)
1.04712854805079e+02	(6.56238850020537e+00dB,1.06010402670811e+02°)
1.04954242865221e+02	(6.58622994206455e+00dB,1.05921889825370e+02°)
1.05196187382311e+02	(6.61004888877073e+00dB,1.05833379074360e+02°)
1.05438689639115e+02	(6.63384535904310e+00dB,1.05744870478885e+02°)
1.05681750921355e+02	(6.65761937157424e+00dB,1.05656364098946e+02°)
1.05925372517718e+02	(6.68137094502886e+00dB,1.05567859993446e+02°)
1.06169555719861e+02	(6.70510009804260e+00dB,1.05479358220189e+02°)
1.06414301822420e+02	(6.72880684922086e+00dB,1.05390858835886e+02°)
1.06659612123014e+02	(6.75249121713763e+00dB,1.05302361896157e+02°)
1.06905487922254e+02	(6.77615322033426e+00dB,1.05213867455534e+02°)
1.07151930523749e+02	(6.79979287731832e+00dB,1.05125375567465e+02°)
1.07398941234113e+02	(6.82341020656245e+00dB,1.05036886284316e+02°)
1.07646521362972e+02	(6.84700522650310e+00dB,1.04948399657375e+02°)
1.07894672222971e+02	(6.87057795553946e+00dB,1.04859915736854e+02°)
1.08143395129782e+02	(6.89412841203226e+00dB,1.04771434571894e+02°)
1.08392691402109e+02	(6.91765661430260e+00dB,1.04682956210567e+02°)
1.08642562361695e+02	(6.94116258063083e+00dB,1.04594480699880e+02°)
1.08893009333332e+02	(6.96464632925538e+00dB,1.04506008085779e+02°)
1.09144033644864e+02	(6.98810787837163e+00dB,1.04417538413152e+02°)
1.09395636627198e+02	(7.01154724613075e+00dB,1.04329071725832e+02°)
1.09647819614307e+02	(7.03496445063859e+00dB,1.04240608066600e+02°)
1.09900583943240e+02	(7.05835950995454e+00dB,1.04152147477193e+02°)
1.10153930954130e+02	(7.08173244209044e+00dB,1.04063689998302e+02°)
1.10407861990195e+02	(7.10508326500939e+00dB,1.03975235669579e+02°)
1.10662378397755e+02	(7.12841199662467e+00dB,1.03886784529640e+02°)
1.10917481526228e+02	(7.15171865479866e+00dB,1.03798336616069e+02°)
1.11173172728147e+02	(7.17500325734172e+00dB,1.03709891965423e+02°)
1.11429453359161e+02	(7.19826582201103e+00dB,1.03621450613233e+02°)
1.11686324778044e+02	(7.22150636650962e+00dB,1.03533012594011e+02°)
1.11943788346703e+02	(7.24472490848513e+00dB,1.03444577941254e+02°)
1.12201845430184e+02	(7.26792146552886e+00dB,1.03356146687445e+02°)
1.12460497396680e+02	(7.29109605517459e+00dB,1.03267718864060e+02°)
1.12719745617539e+02	(7.31424869489757e+00dB,1.03179294501573e+02°)
1.12979591467267e+02	(7.33737940211343e+00dB,1.03090873629456e+02°)
1.13240036323543e+02	(7.36048819417709e+00dB,1.03002456276189e+02°)
1.13501081567219e+02	(7.38357508838175e+00dB,1.02914042469259e+02°)
1.13762728582331e+02	(7.40664010195781e+00dB,1.02825632235168e+02°)
1.14024978756104e+02	(7.42968325207182e+00dB,1.02737225599436e+02°)
1.14287833478965e+02	(7.45270455582542e+00dB,1.02648822586605e+02°)
1.14551294144541e+02	(7.47570403025437e+00dB,1.02560423220245e+02°)
1.14815362149676e+02	(7.49868169232744e+00dB,1.02472027522958e+02°)
1.15080038894431e+02	(7.52163755894543e+00dB,1.02383635516383e+02°)
1.15345325782097e+02	(7.54457164694015e+00dB,1.02295247221198e+02°)
1.15611224219197e+02	(7.56748397307335e+00dB,1.02206862657129e+02°)
1.15877735615500e+02	(7.59037455403580e+00dB,1.02118481842951e+02°)
1.16144861384022e+02	(7.61324340644622e+00dB,1.02030104796496e+02°)
1.16412602941036e+02	(7.63609054685030e+00dB,1.01941731534654e+02°)
1.16680961706083e+02	(7.65891599171974e+00dB,1.01853362073383e+02°)
1.16949939101974e+02	(7.68171975745119e+00dB,1.01764996427709e+02°)
1.17219536554800e+02	(7.70450186036535e+00dB,1.01676634611733e+02°)
1.17489755493940e+02	(7.72726231670596e+00dB,1.01588276638636e+02°)
1.17760597352068e+02	(7.75000114263881e+00dB,1.01499922520687e+02°)
1.18032063565160e+02	(7.77271835425081e+00dB,1.01411572269240e+02°)
1.18304155572503e+02	(7.79541396754904e+00dB,1.01323225894750e+02°)
1.18576874816703e+02	(7.81808799845977e+00dB,1.01234883406767e+02°)
1.18850222743689e+02	(7.84074046282753e+00dB,1.01146544813951e+02°)
1.19124200802724e+02	(7.86337137641417e+00dB,1.01058210124070e+02°)
1.19398810446414e+02	(7.88598075489794e+00dB,1.00969879344012e+02°)
1.19674053130711e+02	(7.90856861387254e+00dB,1.00881552479781e+02°)
